timestamp,source,event_id,user_id,device_id,src_ip,src_ip_valid,event_type,process_name,severity,authentication_result,location,user_department,user_role,employment_status,privileged_account,hostname,asset_type,asset_owner,asset_criticality,user_known,device_known,label,triage_label
2026-03-20 11:57:00,authentication_logs,AUTH004431,U0230,D0113,10.9.30.15,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Toulouse,Direction,Analyst,ACTIVE,NO,PHF-WS-0113,Desktop,Regions,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 11:59:54,edr_alerts,EDR000852,U0355,D0154,UNKNOWN,False,Suspicious Process,antivirus_update.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Regions,Engineer,ACTIVE,NO,PHF-LT-0154,Mobile,Finance,HIGH,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 12:00:00,authentication_logs,AUTH003966,U0075,D0128,10.4.222.134,True,LOGIN,UNKNOWN,LOW,SUCCESS,Nantes,Juridique,Manager,ACTIVE,NO,PHF-LT-0128,Mobile,Direction,LOW,True,True,UNLABELED,NORMAL
2026-03-20 12:03:00,authentication_logs,AUTH002406,U0264,D0173,10.35.226.80,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Bordeaux,Juridique,Director,ACTIVE,NO,PHF-VM-0173,Laptop,Direction,LOW,True,True,UNLABELED,NORMAL
2026-03-20 12:03:31,authentication_logs,AUTH004326,UNKNOWN,D0076,10.4.224.254,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Nantes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PHF-SRV-0076,Desktop,IT,MEDIUM,False,True,UNLABELED,NORMAL
2026-03-20 12:06:00,authentication_logs,AUTH003407,U0227,D0083,10.26.111.218,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Marseille,Finance,Engineer,ACTIVE,NO,PHF-LT-0083,Server,Direction,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 12:06:49,edr_alerts,EDR000337,U0068,D0077,UNKNOWN,False,Suspicious Process,antivirus_update.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Juridique,Assistant,ACTIVE,NO,PHF-LT-0077,VM,Communication,MEDIUM,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 12:08:30,authentication_logs,AUTH001783,U0218,D0060,10.13.168.144,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,IT,Analyst,ACTIVE,YES,PHF-VM-0060,Server,Communication,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-20 12:10:27,authentication_logs,AUTH002151,U0204,D0029,10.27.187.18,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Lyon,Regions,Engineer,ACTIVE,NO,PHF-WS-0029,Server,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 12:11:00,authentication_logs,AUTH001688,U0231,D0089,10.36.10.35,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Paris,Regions,Coordinator,ACTIVE,NO,PHF-VM-0089,VM,Direction,MEDIUM,True,True,UNLABELED,SUSPICIOUS
2026-03-20 12:14:01,authentication_logs,AUTH000865,U0175,D0074,10.0.62.245,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Marseille,RH,Engineer,ACTIVE,YES,PHF-WS-0074,Server,UNKNOWN,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 12:14:03,authentication_logs,AUTH004016,U0296,D0038,10.1.141.165,True,LOGIN,UNKNOWN,LOW,SUCCESS,Paris,RH,Engineer,ACTIVE,NO,PHF-SRV-0038,Server,RH,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 12:21:00,authentication_logs,AUTH001182,U0096,D0084,10.25.202.61,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Toulouse,Direction,Analyst,ACTIVE,NO,PHF-VM-0084,Server,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 12:26:00,authentication_logs,AUTH004062,U0091,D0125,10.5.5.157,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Nantes,RH,Assistant,ACTIVE,NO,PHF-SRV-0125,Desktop,Finance,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-20 12:27:57,authentication_logs,AUTH004160,U0293,D0096,10.39.250.107,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Paris,IT,Manager,ACTIVE,NO,PHF-VM-0096,Server,RH,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 12:32:53,authentication_logs,AUTH000924,U0313,D0099,10.19.213.148,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Marseille,Communication,Director,ACTIVE,NO,PHF-SRV-0099,VM,RH,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-20 12:34:17,authentication_logs,AUTH000603,U0060,D0192,10.12.41.84,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Toulouse,Communication,Analyst,ACTIVE,NO,PHF-WS-0192,Server,Juridique,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-20 12:34:24,edr_alerts,EDR000562,U0256,D0124,UNKNOWN,False,Unusual Network,teams.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Communication,Director,ACTIVE,NO,PHF-LT-0124,Desktop,Direction,LOW,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 12:40:00,authentication_logs,AUTH001564,U0315,D0071,10.43.221.161,True,RDP_SESSION,UNKNOWN,MEDIUM,FAILED,Paris,IT,Technician,ACTIVE,NO,PHF-WS-0071,VM,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 12:47:46,authentication_logs,AUTH003548,U0203,D0026,10.25.159.158,True,LOGIN,UNKNOWN,LOW,SUCCESS,Toulouse,Finance,Technician,ACTIVE,NO,PHF-VM-0026,Desktop,RH,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-20 12:53:32,authentication_logs,AUTH004390,U0252,D0067,10.3.221.241,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Toulouse,Finance,Engineer,ACTIVE,NO,PHF-WS-0067,Mobile,UNKNOWN,LOW,True,True,UNLABELED,NORMAL
2026-03-20 12:58:07,authentication_logs,AUTH003307,U0028,D0024,10.43.34.176,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Nantes,IT,Technician,ACTIVE,NO,PHF-VM-0024,Desktop,RH,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-20 12:59:14,authentication_logs,AUTH004072,U0347,D0147,10.8.60.126,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Lyon,Finance,Assistant,ACTIVE,NO,PHF-LT-0147,VM,IT,HIGH,True,True,UNLABELED,SUSPICIOUS
2026-03-20 13:00:17,edr_alerts,EDR001844,U0256,D9002,UNKNOWN,False,Credential Access,outlook.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Communication,Director,ACTIVE,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,False,NEEDS_INVESTIGATION,MALICIOUS
2026-03-20 13:01:16,edr_alerts,EDR000238,U0288,D0129,UNKNOWN,False,Unusual Network,outlook.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Direction,Engineer,ACTIVE,NO,PHF-VM-0129,Server,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 13:01:46,authentication_logs,AUTH003947,U0269,D0108,10.8.214.1,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Lyon,IT,Analyst,ACTIVE,NO,PHF-WS-0108,VM,Finance,LOW,True,True,UNLABELED,NORMAL
2026-03-20 13:04:54,authentication_logs,AUTH004136,U0211,D0067,10.49.211.34,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Lille,Direction,Assistant,ACTIVE,NO,PHF-WS-0067,Mobile,UNKNOWN,LOW,True,True,UNLABELED,SUSPICIOUS
2026-03-20 13:06:00,authentication_logs,AUTH000616,U0290,D0046,10.8.129.79,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Nantes,Juridique,Engineer,ACTIVE,NO,PHF-VM-0046,Desktop,RH,LOW,True,True,UNLABELED,NORMAL
2026-03-20 13:08:00,edr_alerts,EDR000326,U0178,D0062,UNKNOWN,False,PUP Detected,antivirus_update.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Direction,Coordinator,ACTIVE,NO,PHF-VM-0062,Laptop,RH,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 13:13:05,authentication_logs,AUTH000228,U0325,D0192,10.28.22.169,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Lyon,Communication,Coordinator,ACTIVE,NO,PHF-WS-0192,Server,Juridique,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-20 13:16:49,authentication_logs,AUTH004118,U0354,D0073,10.3.184.178,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Toulouse,Finance,Engineer,ACTIVE,NO,PHF-SRV-0073,Desktop,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 13:17:16,edr_alerts,EDR000508,U0083,D0048,UNKNOWN,False,PUP Detected,sccm_client.exe,HIGH,NOT_APPLICABLE,UNKNOWN,IT,Engineer,ACTIVE,NO,PHF-SRV-0048,VM,Finance,HIGH,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 13:19:00,authentication_logs,AUTH003446,U0015,D0196,10.36.240.229,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Paris,Communication,Manager,ACTIVE,NO,PHF-WS-0196,Desktop,Juridique,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 13:20:00,authentication_logs,AUTH000979,U0306,D0160,10.27.242.71,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Nantes,Regions,Analyst,ACTIVE,NO,PHF-VM-0160,Server,Communication,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-20 13:21:08,authentication_logs,AUTH002675,UNKNOWN,D0007,10.36.50.9,True,LOGIN,UNKNOWN,LOW,SUCCESS,Lyon,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PHF-WS-0007,Laptop,IT,LOW,False,True,UNLABELED,NORMAL
2026-03-20 13:21:14,authentication_logs,AUTH000016,U0132,D0014,10.22.107.18,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Lille,Communication,Engineer,ACTIVE,NO,PHF-WS-0014,Server,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 13:22:00,authentication_logs,AUTH001820,U0328,D0124,10.41.121.223,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Toulouse,Juridique,Engineer,ACTIVE,NO,PHF-LT-0124,Desktop,Direction,LOW,True,True,UNLABELED,NORMAL
2026-03-20 13:22:21,authentication_logs,AUTH001045,U0390,D0159,10.0.109.247,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Bordeaux,Finance,Manager,ACTIVE,NO,PHF-LT-0159,VM,Communication,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 13:22:28,authentication_logs,AUTH002192,U0048,D0114,10.11.131.180,True,VPN_CONNECT,UNKNOWN,LOW,FAILED,Lille,Direction,Analyst,ACTIVE,NO,PHF-WS-0114,Desktop,RH,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 13:22:41,edr_alerts,EDR000016,U0057,D0022,UNKNOWN,False,PUP Detected,teams.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,RH,Engineer,ACTIVE,NO,PHF-LT-0022,Mobile,Finance,CRITICAL,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 13:23:41,authentication_logs,AUTH002218,U0192,D0140,10.5.41.204,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Lille,Regions,Director,ACTIVE,NO,PHF-VM-0140,VM,RH,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 13:26:00,authentication_logs,AUTH003625,U0193,D0090,10.21.11.13,True,VPN_CONNECT,UNKNOWN,MEDIUM,FAILED,Lille,IT,Manager,ACTIVE,NO,PHF-VM-0090,VM,Communication,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 13:28:00,authentication_logs,AUTH000515,U0085,D0151,10.20.133.102,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Lille,Regions,Assistant,ACTIVE,NO,PHF-LT-0151,Mobile,Juridique,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-20 13:28:00,authentication_logs,AUTH002265,U0262,D0006,10.36.83.37,True,LOGIN,UNKNOWN,LOW,SUCCESS,Marseille,Juridique,Manager,ACTIVE,NO,PHF-LT-0006,Server,Regions,LOW,True,True,UNLABELED,NORMAL
2026-03-20 13:28:36,authentication_logs,AUTH003217,U0307,D0191,10.31.52.10,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Nantes,Communication,Engineer,ACTIVE,NO,PHF-VM-0191,Laptop,Regions,LOW,True,True,UNLABELED,NORMAL
2026-03-20 13:28:50,edr_alerts,EDR001091,U0361,D0171,UNKNOWN,False,Unusual Network,antivirus_update.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Communication,Assistant,ACTIVE,NO,PHF-WS-0171,Desktop,Finance,MEDIUM,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 13:30:00,authentication_logs,AUTH004119,U0257,D0053,10.50.140.21,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Lyon,Finance,Analyst,ACTIVE,NO,PHF-SRV-0053,Server,Regions,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 13:31:07,authentication_logs,AUTH003076,U0384,D0135,10.37.182.44,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Marseille,Regions,Coordinator,ACTIVE,NO,PHF-SRV-0135,Server,RH,LOW,True,True,UNLABELED,NORMAL
2026-03-20 13:31:43,authentication_logs,AUTH000700,U0148,D0047,10.48.68.233,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Toulouse,Regions,Engineer,ACTIVE,NO,PHF-LT-0047,Desktop,Direction,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 13:32:36,authentication_logs,AUTH003950,U0140,D0001,10.18.25.239,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Lyon,Regions,Coordinator,ACTIVE,NO,PHF-WS-0001,Laptop,Regions,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 13:33:00,authentication_logs,AUTH000731,U0225,D0039,10.24.53.17,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Paris,Juridique,Engineer,ACTIVE,NO,PHF-LT-0039,Laptop,Finance,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 13:33:15,edr_alerts,EDR000783,U0012,D0123,UNKNOWN,False,Suspicious Process,inventory_scan.exe,LOW,NOT_APPLICABLE,UNKNOWN,Finance,Coordinator,ACTIVE,NO,PHF-SRV-0123,VM,Juridique,UNKNOWN,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 13:36:00,authentication_logs,AUTH004441,U0288,D0117,10.43.222.15,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,FAILED,Lille,Direction,Engineer,ACTIVE,NO,PHF-WS-0117,Desktop,Finance,LOW,True,True,UNLABELED,NORMAL
2026-03-20 13:36:20,authentication_logs,AUTH004222,U0111,D0084,10.23.96.31,True,LOGIN,UNKNOWN,LOW,SUCCESS,Toulouse,Regions,Coordinator,ACTIVE,NO,PHF-VM-0084,Server,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 13:39:06,authentication_logs,AUTH002348,U0104,D0058,10.38.220.235,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Marseille,Direction,Engineer,ACTIVE,NO,PHF-WS-0058,Mobile,IT,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-20 13:40:03,authentication_logs,AUTH004362,U0326,D0060,10.41.64.101,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Lyon,Direction,Engineer,ACTIVE,YES,PHF-VM-0060,Server,Communication,UNKNOWN,True,True,UNLABELED,SUSPICIOUS
2026-03-20 13:41:50,edr_alerts,EDR000526,U0130,D0166,UNKNOWN,False,Suspicious Process,sccm_client.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Finance,Director,ACTIVE,NO,PHF-SRV-0166,Mobile,Finance,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-20 13:47:30,edr_alerts,EDR001621,U0379,D0084,UNKNOWN,False,Malware Signature,powershell_enc.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Regions,Analyst,ACTIVE,NO,PHF-VM-0084,Server,Direction,MEDIUM,True,True,NEEDS_INVESTIGATION,MALICIOUS
2026-03-20 13:49:43,authentication_logs,AUTH002505,U0375,D0073,10.23.114.66,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,FAILED,Lille,RH,Assistant,ACTIVE,NO,PHF-SRV-0073,Desktop,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 13:50:11,authentication_logs,AUTH003978,U0374,D0161,10.24.169.4,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,IT,Assistant,ACTIVE,NO,PHF-VM-0161,Mobile,IT,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 13:52:10,authentication_logs,AUTH002722,U0158,D0155,10.49.19.152,True,VPN_CONNECT,UNKNOWN,MEDIUM,FAILED,Nantes,Direction,Analyst,ACTIVE,NO,PHF-LT-0155,VM,Communication,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 13:56:00,authentication_logs,AUTH001936,U0340,D0130,10.47.205.100,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Nantes,Finance,Technician,ACTIVE,NO,PHF-WS-0130,Mobile,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 13:58:11,authentication_logs,AUTH002744,U0345,D0012,10.4.201.57,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Lyon,Direction,Engineer,ACTIVE,NO,PHF-LT-0012,Mobile,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 14:01:26,edr_alerts,EDR000490,U0161,D0040,UNKNOWN,False,Unusual Network,chrome.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,RH,Director,ACTIVE,NO,PHF-WS-0040,Mobile,Communication,HIGH,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 14:03:54,authentication_logs,AUTH001610,U0053,D0186,10.35.30.51,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Marseille,Finance,Analyst,ACTIVE,NO,PHF-LT-0186,Laptop,Direction,LOW,True,True,UNLABELED,NORMAL
2026-03-20 14:04:01,authentication_logs,AUTH001415,U0359,D0152,10.50.210.212,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Paris,Finance,Coordinator,ACTIVE,NO,PHF-VM-0152,Desktop,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 14:05:41,authentication_logs,AUTH002956,U0330,D0162,10.49.160.53,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Marseille,Finance,Coordinator,ACTIVE,YES,PHF-WS-0162,Desktop,Juridique,UNKNOWN,True,True,UNLABELED,SUSPICIOUS
2026-03-20 14:14:41,edr_alerts,EDR000782,U0394,D0119,UNKNOWN,False,Suspicious Process,antivirus_update.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,RH,Coordinator,ACTIVE,NO,PHF-VM-0119,Laptop,UNKNOWN,LOW,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 14:15:00,authentication_logs,AUTH003475,U0136,D0114,10.23.48.196,True,MFA_CHALLENGE,UNKNOWN,LOW,FAILED,Lyon,IT,Engineer,ACTIVE,NO,PHF-WS-0114,Desktop,RH,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 14:18:00,authentication_logs,AUTH001194,U0279,D0112,10.17.73.171,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Marseille,RH,Coordinator,ACTIVE,NO,PHF-VM-0112,VM,Finance,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 14:19:00,authentication_logs,AUTH002900,U0015,D0195,10.36.94.70,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Marseille,Communication,Manager,ACTIVE,NO,PHF-SRV-0195,Desktop,Finance,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 14:24:37,authentication_logs,AUTH004633,U0241,D0105,10.4.198.73,True,LOGIN,UNKNOWN,LOW,SUCCESS,Bordeaux,IT,Director,ACTIVE,NO,PHF-LT-0105,VM,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 14:27:13,edr_alerts,EDR000438,U0042,D0194,UNKNOWN,False,Suspicious Process,teams.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Finance,Manager,INACTIVE,NO,PHF-SRV-0194,Server,Direction,CRITICAL,True,True,FALSE_POSITIVE,SUSPICIOUS
2026-03-20 14:32:06,authentication_logs,AUTH004269,U0087,D0141,10.2.105.209,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Lyon,RH,Assistant,ACTIVE,NO,PHF-SRV-0141,Desktop,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 14:33:57,edr_alerts,EDR001712,U0019,D0151,UNKNOWN,False,Credential Access,antivirus_update.exe,CRITICAL,NOT_APPLICABLE,UNKNOWN,Regions,Analyst,ACTIVE,NO,PHF-LT-0151,Mobile,Juridique,CRITICAL,True,True,NEEDS_INVESTIGATION,MALICIOUS
2026-03-20 14:35:08,edr_alerts,EDR001649,U0308,D0148,UNKNOWN,False,PowerShell Abuse,inventory_scan.exe,CRITICAL,NOT_APPLICABLE,UNKNOWN,Finance,Director,ACTIVE,NO,PHF-LT-0148,Desktop,Direction,CRITICAL,True,True,UNLABELED,MALICIOUS
2026-03-20 14:37:00,authentication_logs,AUTH004487,U0013,D0047,10.6.50.250,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Paris,Finance,Technician,ACTIVE,NO,PHF-LT-0047,Desktop,Direction,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 14:38:00,authentication_logs,AUTH001072,U0127,D0155,10.34.224.135,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Lille,Juridique,Analyst,ACTIVE,NO,PHF-LT-0155,VM,Communication,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 14:40:38,authentication_logs,AUTH003685,U0090,D0191,10.49.23.21,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Marseille,Regions,Manager,ACTIVE,NO,PHF-VM-0191,Laptop,Regions,LOW,True,True,UNLABELED,NORMAL
2026-03-20 14:41:24,authentication_logs,AUTH003166,U0089,D0199,10.17.146.246,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Bordeaux,Communication,Manager,ACTIVE,NO,PHF-SRV-0199,Laptop,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 14:47:00,authentication_logs,AUTH000467,U0154,D0155,10.35.77.118,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Paris,Juridique,Analyst,ACTIVE,NO,PHF-LT-0155,VM,Communication,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 14:47:51,authentication_logs,AUTH004206,U0212,D0071,10.7.60.243,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Marseille,Juridique,Analyst,ACTIVE,NO,PHF-WS-0071,VM,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-20 14:56:56,authentication_logs,AUTH002423,U0349,D0062,10.42.202.194,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Bordeaux,Regions,Analyst,ACTIVE,NO,PHF-VM-0062,Laptop,RH,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 14:58:00,authentication_logs,AUTH001661,U0263,D0151,10.47.93.73,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Lyon,Juridique,Analyst,ACTIVE,NO,PHF-LT-0151,Mobile,Juridique,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 14:59:38,authentication_logs,AUTH000980,U0007,D0006,10.11.159.165,True,PASSWORD_CHANGE,UNKNOWN,LOW,FAILED,Toulouse,IT,Director,ACTIVE,YES,PHF-LT-0006,Server,Regions,LOW,True,True,UNLABELED,MALICIOUS
2026-03-20 15:00:11,authentication_logs,AUTH004807,U0247,D9002,10.27.44.58,True,LOGIN,UNKNOWN,LOW,SUCCESS,Lille,RH,Manager,ACTIVE,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,False,UNLABELED,SUSPICIOUS
2026-03-20 15:02:00,authentication_logs,AUTH003923,U0078,D0179,10.28.4.106,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Marseille,Direction,Director,ACTIVE,YES,PHF-VM-0179,VM,Regions,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-20 15:03:00,authentication_logs,AUTH004228,U0119,D0174,10.21.14.203,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Lille,IT,Assistant,ACTIVE,NO,PHF-VM-0174,VM,IT,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-20 15:04:00,authentication_logs,AUTH004257,U0141,D0151,10.17.35.115,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Nantes,IT,Engineer,ACTIVE,NO,PHF-LT-0151,Mobile,Juridique,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-20 15:06:28,authentication_logs,AUTH002959,U0213,D0015,10.50.30.136,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Lille,Direction,Assistant,ACTIVE,NO,PHF-WS-0015,Server,Finance,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 15:14:00,authentication_logs,AUTH004462,UNKNOWN,D0103,10.37.240.73,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Lille,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PHF-SRV-0103,Server,Finance,CRITICAL,False,True,UNLABELED,MALICIOUS
2026-03-20 15:18:00,authentication_logs,AUTH002094,U0278,D0181,10.36.91.214,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Toulouse,Regions,Coordinator,ACTIVE,NO,PHF-LT-0181,Desktop,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-20 15:18:00,authentication_logs,AUTH003970,U0373,D0174,10.47.94.15,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Nantes,RH,Assistant,ACTIVE,NO,PHF-VM-0174,VM,IT,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-20 15:18:21,authentication_logs,AUTH002139,U0216,D0187,10.43.253.182,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Bordeaux,RH,Manager,ACTIVE,NO,PHF-SRV-0187,Desktop,IT,HIGH,True,True,UNLABELED,NORMAL
2026-03-20 15:21:20,edr_alerts,EDR000639,U0309,D0116,UNKNOWN,False,Unusual Network,chrome.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Finance,Director,ACTIVE,NO,PHF-VM-0116,Laptop,Communication,MEDIUM,True,True,FALSE_POSITIVE,NORMAL
2026-03-20 15:22:00,authentication_logs,AUTH000348,U0249,D0072,10.20.27.56,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Toulouse,IT,Engineer,ACTIVE,NO,PHF-VM-0072,Mobile,RH,LOW,True,True,UNLABELED,NORMAL
2026-03-20 15:28:01,authentication_logs,AUTH001343,U0292,D0193,10.47.29.68,True,LOGIN,UNKNOWN,LOW,SUCCESS,Lyon,Juridique,Assistant,ACTIVE,NO,PHF-SRV-0193,Server,RH,CRITICAL,True,True,UNLABELED,NORMAL
