event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity
AUTH004334,15/03/2026 08:57,U0361,10.4.95.148,D0128,RDP_SESSION,FAILED,Toulouse,low
AUTH004187,2026-03-09T12:20:07Z,U0006,10.49.11.217,D0105,RDP_SESSION,SUCCESS,Toulouse,LOW
AUTH004790,2026-03-02T11:46:25Z,U0036,10.1.91.8,D9005,LOGIN,SUCCESS,Marseille,low
AUTH002996,2026-03-14 10:19:32,U0332,10.46.56.10,D0050,LOGOUT,success,Lille,low
AUTH000395,2026-03-07T11:23:03Z,U0016,10.15.248.234,D0145,VPN_CONNECT,SUCCESS,Toulouse,low
AUTH000703,2026-03-10 13:55:08,U0134,10.35.217.185,D0010,VPN_CONNECT,SUCCESS,Lille,MEDIUM
AUTH002654,19/03/2026 17:19,U0203,10.29.170.90,D0113,VPN_CONNECT,SUCCESS,Marseille,Low
AUTH002881,2026-03-10 12:17:18,U0137,10.0.0,D0014,MFA_CHALLENGE,success,Lille,medium
AUTH003824,2026-03-11T09:16:13Z,,10.30.239.182,D0025,MFA_CHALLENGE,success,Lille,low
AUTH004351,2026-03-02T18:15:49Z,U0310,10.11.14.249,D0037,LOGIN,Success,Toulouse,medium
AUTH003067,07/03/2026 08:04,U0296,10.8.177.158,D0108,RDP_SESSION,success,Toulouse,LOW
AUTH000612,02/03/2026 18:02,U0182,10.26.3.109,D0157,LOGOUT,SUCCESS,Marseille,LOW
AUTH002366,2026-03-11T14:38:49Z,U0296,10.5.88.156,D0143,LOGIN,SUCCESS,Lille,low
AUTH004693,2026-03-05T10:21:23Z,U0114,10.26.15.18,D0024,LOGIN,FAILED,Paris,medium
AUTH002997,2026-03-22T12:16:36Z,U0279,10.50.100.209,D0139,MFA_CHALLENGE,Success,Nantes,low
AUTH001757,15/03/2026 13:07,U0297,10.0.59.213,D0119,RDP_SESSION,SUCCESS,Lille,MEDIUM
AUTH000878,2026-03-16 19:51:09,U0127,10.0.108.213,D0080,VPN_CONNECT,success,Paris,Medium
AUTH000913,2026-03-12 09:43:08,U0341,10.20.194.190,D0173,VPN_CONNECT,Failed,Nantes,Low
AUTH004773,11/03/2026 19:34,U9002,10.50.145.98,D0134,LOGIN,success,Bordeaux,low
AUTH001161,21/03/2026 17:31,U0319,10.41.41.78,D0086,LOGIN,success,Lille,low
AUTH002985,2026-03-02T17:23:01Z,U0222,10.19.163.59,D0044,PASSWORD_CHANGE,Success,Lille,Low
AUTH002042,2026-03-03T19:19:51Z,U0208,10.33.124.119,D0084,LOGIN,Success,Lyon,Medium
AUTH004821,2026-03-14 14:47:04,U0297,10.25.201.87,D9008,LOGIN,Success,Nantes,low
AUTH001008,2026-03-02T16:27:29Z,U0394,10.23.50.33,D0043,LOGIN,Success,Toulouse,low
AUTH001060,08/03/2026 10:16,U0055,10.19.96.166,D0196,PASSWORD_CHANGE,SUCCESS,Paris,Medium
AUTH000840,2026-03-04T18:01:41Z,U0090,10.40.194.20,D0139,RDP_SESSION,Success,Toulouse,LOW
AUTH001636,2026-03-11 13:39:24,U0351,10.18.206.209,D0102,LOGOUT,SUCCESS,Nantes,MEDIUM
AUTH002434,2026-03-06 02:30:18,U0340,10.0.129.149,D0013,PASSWORD_CHANGE,Success,Lyon,LOW
AUTH002489,2026-03-14 12:45:31,U0379,10.34.207.51,D0096,VPN_CONNECT,success,Marseille,Low
AUTH000474,2026-03-15 08:18:01,U0260,10.12.28.227,D0128,RDP_SESSION,success,Paris,low
AUTH003968,2026-03-14 08:57:04,U0133,10.24.240.156,D0025,MFA_CHALLENGE,success,Lyon,Low
AUTH001585,10/03/2026 18:52,U0354,10.13.187.165,D0070,LOGOUT,Success,Toulouse,Medium
AUTH001756,19/03/2026 14:12,U0301,10.34.144.14,D0061,VPN_CONNECT,Success,Lille,low
AUTH000080,2026-03-08T12:28:54Z,U0278,10.18.142.152,D0132,MFA_CHALLENGE,SUCCESS,Lyon,low
AUTH003783,05/03/2026 11:18,U0182,10.36.138.2,D0171,MFA_CHALLENGE,Success,Marseille,medium
AUTH002290,2026-03-15 02:44:45,U0021,10.28.60.226,D0198,PASSWORD_CHANGE,SUCCESS,Lyon,Low
AUTH000441,09/03/2026 12:06,U0025,10.49.235.50,D0180,LOGOUT,success,Nantes,LOW
AUTH001964,2026-03-11 09:35:36,U0215,10.18.138.70,D0071,PASSWORD_CHANGE,success,Marseille,low
AUTH000961,2026-03-19 11:16:19,U0266,10.11.165.210,D0032,RDP_SESSION,success,Toulouse,Medium
AUTH001228,2026-03-15 10:02:49,U0202,10.4.63.15,D0017,LOGOUT,Success,Lyon,Medium
AUTH000816,2026-03-08 10:55:34,U0293,10.22.46.166,D0126,PASSWORD_CHANGE,SUCCESS,Lille,Low
AUTH004744,2026-03-18 09:08:05,U9003,10.18.245.120,D0009,LOGIN,success,Toulouse,low
AUTH004646,09/03/2026 08:42,U0334,10.21.242.167,D0101,LOGIN,success,Lyon,medium
AUTH003672,2026-03-03 12:47:09,,10.46.194.87,D0023,RDP_SESSION,Success,Nantes,low
AUTH000876,18/03/2026 09:01,U0308,10.28.118.182,D0155,PASSWORD_CHANGE,success,Lyon,MEDIUM
AUTH000329,2026-03-19T19:44:28Z,U0297,10.0.212.241,D0035,VPN_CONNECT,failed,Paris,medium
AUTH000085,2026-03-05T11:16:45Z,U0363,10.33.143.181,D0177,RDP_SESSION,success,Toulouse,MEDIUM
AUTH000345,2026-03-07T09:23:44Z,U0136,10.32.217.51,D0104,MFA_CHALLENGE,success,Lille,Medium
AUTH003954,2026-03-19 19:36:11,U0370,10.15.243.9,D0162,VPN_CONNECT,Success,Toulouse,Low
AUTH003218,2026-03-06T18:42:33Z,U0186,10.17.4.13,D0140,RDP_SESSION,success,Bordeaux,MEDIUM
AUTH000476,14/03/2026 12:20,U0285,10.17.50.79,D0072,RDP_SESSION,SUCCESS,Toulouse,Medium
AUTH000371,17/03/2026 11:09,U0045,10.48.122.220,D0086,VPN_CONNECT,FAILED,Paris,low
AUTH002331,2026-03-06 17:08:01,U0340,10.40.169.45,D0176,VPN_CONNECT,success,Bordeaux,Medium
AUTH003503,2026-03-02T08:42:48Z,,10.43.42.52,D0023,VPN_CONNECT,Success,Lyon,Low
AUTH002618,02/03/2026 13:42,U0113,10.34.116.133,D0070,LOGIN,success,Lille,LOW
AUTH000980,2026-03-20 14:59:38,U0007,10.11.159.165,D0006,PASSWORD_CHANGE,Failed,Toulouse,Low
AUTH003716,03/03/2026 11:22,U0192,10.19.191.242,D0102,MFA_CHALLENGE,success,Toulouse,low
AUTH001647,2026-03-22 19:17:42,U0307,10.44.151.227,D0007,LOGIN,Success,Marseille,LOW
AUTH002060,08/03/2026 19:54,U0031,10.37.244.43,D0134,PASSWORD_CHANGE,Success,Toulouse,Medium
AUTH004227,2026-03-19 19:22:06,U0197,10.42.235.156,D0071,LOGIN,Success,Lyon,low
AUTH002132,2026-03-22 14:30:57,U0387,10.12.203.47,D0118,LOGIN,success,Lyon,Medium
AUTH001592,2026-03-04T19:20:44Z,U0137,10.2.180.223,D0044,MFA_CHALLENGE,SUCCESS,Lille,Low
AUTH003960,2026-03-13 17:38:01,,10.38.103.154,D0117,LOGIN,Success,Marseille,low
AUTH004641,2026-03-09 08:33:18,U0334,10.21.242.167,D0101,LOGIN,FAILURE,Toulouse,medium
AUTH004706,04/03/2026 13:05,U0088,10.50.109.105,D0141,LOGIN,Success,Nantes,medium
AUTH000521,22/03/2026 10:43,U0087,10.47.172.46,D0195,MFA_CHALLENGE,Success,Bordeaux,MEDIUM
AUTH004443,2026-03-07 12:49:03,U0304,10.10.194.230,D0073,RDP_SESSION,success,Lille,medium
AUTH003931,2026-03-03T18:01:26Z,U0060,10.12.223.141,D0188,LOGOUT,success,Lyon,Low
AUTH001326,2026-03-03T09:51:16Z,U0090,10.37.182.245,D0088,RDP_SESSION,success,Paris,MEDIUM
AUTH003062,2026-03-18 11:39:06,U0142,10.45.254.123,D0139,RDP_SESSION,success,Bordeaux,Medium
AUTH004326,2026-03-20T12:03:31Z,,10.4.224.254,D0076,LOGOUT,Success,Nantes,LOW
AUTH001000,2026-03-16 14:14:23,U0278,10.17.153.119,D0057,VPN_CONNECT,SUCCESS,Paris,low
AUTH000538,2026-03-03 16:01:14,U0022,10.2.146.176,D0096,MFA_CHALLENGE,Success,Lille,medium
AUTH002164,2026-03-04T18:50:30Z,U0196,10.19.240.220,D0198,MFA_CHALLENGE,success,Toulouse,LOW
AUTH002341,15/03/2026 18:54,U0312,10.39.245.9,D0110,RDP_SESSION,SUCCESS,Marseille,MEDIUM
AUTH001410,2026-03-16T08:06:17Z,,10.32.189.225,D0110,LOGIN,Success,Marseille,MEDIUM
AUTH000158,2026-03-19 11:20:15,U0355,10.17.147.134,D0144,LOGIN,SUCCESS,Toulouse,medium
AUTH002539,04/03/2026 16:41,U0318,10.44.117.181,D0075,RDP_SESSION,success,Lille,Medium
AUTH004273,2026-03-20T17:06:58Z,U0252,10.22.138.177,D0070,RDP_SESSION,Success,Marseille,MEDIUM
AUTH002695,2026-03-04T11:04:45Z,U0163,10.37.128.98,D0190,MFA_CHALLENGE,Success,Lyon,MEDIUM
AUTH000235,2026-03-07T15:27:59Z,U0198,10.24.102.108,D0090,MFA_CHALLENGE,SUCCESS,Lille,Medium
AUTH003576,2026-03-03T02:15:06Z,U0254,10.28.229.160,D0034,RDP_SESSION,success,Marseille,medium
AUTH003905,08/03/2026 10:12,,-1.2.3.4,D0159,LOGIN,SUCCESS,Paris,MEDIUM
AUTH002270,22/03/2026 15:22,U0273,10.8.166.238,D0179,LOGOUT,success,Toulouse,MEDIUM
AUTH004712,2026-03-12T17:34:03Z,U0175,10.1.162.15,D0170,LOGIN,FAILURE,Lille,medium
AUTH000396,20/03/2026 11:48,U0157,10.30.106.243,D0125,RDP_SESSION,Success,Nantes,Medium
AUTH003448,2026-03-19T18:56:25Z,U0356,10.41.232.192,D0160,MFA_CHALLENGE,FAILURE,Nantes,Low
AUTH004177,2026-03-16T16:14:06Z,U0175,10.26.105.4,D0008,PASSWORD_CHANGE,Success,Nantes,medium
AUTH002100,2026-03-12T02:30:14Z,U0039,10.47.89.137,D0148,PASSWORD_CHANGE,Success,Nantes,MEDIUM
AUTH003320,12/03/2026 15:55,U0155,10.31.114.93,D0112,MFA_CHALLENGE,SUCCESS,Lyon,Medium
AUTH004766,2026-03-07 13:45:59,U9004,10.33.67.238,D0094,LOGIN,success,Lyon,low
AUTH000213,2026-03-02 11:58:08,U0245,10.4.151.201,D0115,LOGOUT,Success,Lille,Low
AUTH003823,2026-03-12T18:05:36Z,U0227,10.23.243.167,D0059,RDP_SESSION,success,Bordeaux,LOW
AUTH003169,2026-03-11T12:44:12Z,U0193,10.9.83.218,D0060,MFA_CHALLENGE,Success,Nantes,MEDIUM
AUTH004678,2026-03-14 19:24:31,U0154,10.1.232.203,D0065,LOGIN,success,Marseille,medium
AUTH000244,12/03/2026 19:10,U0098,10.21.53.236,D0181,LOGIN,success,Nantes,low
AUTH004210,20/03/2026 19:29,U0207,10.13.148.118,D0150,LOGOUT,success,Marseille,LOW
AUTH001226,2026-03-15T17:28:16Z,U0323,10.6.55.46,D0173,LOGIN,SUCCESS,Lille,low
AUTH004328,2026-03-03T09:43:01Z,U0166,10.13.248.254,D0077,VPN_CONNECT,SUCCESS,Marseille,LOW
AUTH000672,09/03/2026 14:02,U0125,10.50.73.66,D0093,PASSWORD_CHANGE,SUCCESS,Nantes,low
AUTH001375,2026-03-20 09:14:08,U0040,10.43.134.190,D0021,RDP_SESSION,SUCCESS,Toulouse,medium
AUTH000939,02/03/2026 09:34,U0315,10.42.58.5,D0170,VPN_CONNECT,Success,Toulouse,low
AUTH002318,2026-03-11 10:06:56,U0086,10.5.189.22,D0016,MFA_CHALLENGE,failed,Marseille,Low
AUTH001267,2026-03-08 17:42:40,U0254,10.1.255.60,D0127,LOGIN,SUCCESS,Lille,LOW
AUTH001788,2026-03-17 14:01:37,U0134,10.9.87.37,D0117,LOGOUT,Success,Marseille,low
AUTH003066,2026-03-18T19:00:05Z,U0347,10.24.108.80,D0074,LOGOUT,success,Toulouse,MEDIUM
AUTH001583,2026-03-20 17:17:29,U0325,10.31.217.8,D0138,VPN_CONNECT,SUCCESS,Nantes,Low
AUTH001983,22/03/2026 08:26,U0278,10.17.215.97,D0194,LOGOUT,Success,Toulouse,LOW
AUTH000491,14/03/2026 19:25,U0240,10.2.199.182,D0188,LOGIN,Failed,Paris,medium
AUTH003400,2026-03-13T13:35:56Z,U0139,10.33.171.218,D0108,PASSWORD_CHANGE,Success,Lille,medium
AUTH001109,2026-03-19 11:52:26,U0270,10.48.190.42,D0186,RDP_SESSION,success,Toulouse,Low
AUTH001462,19/03/2026 13:57,U0097,10.47.0.190,D0194,MFA_CHALLENGE,SUCCESS,Lille,LOW
AUTH004171,2026-03-16T09:18:47Z,U0285,10.41.15.249,D0098,LOGOUT,SUCCESS,Nantes,Medium
AUTH002626,18/03/2026 10:52,U0325,10.9.69.115,D0148,LOGOUT,success,Marseille,Low
AUTH001738,2026-03-10 19:43:50,U0157,10.13.244.170,D0040,LOGIN,Success,Lyon,Medium
AUTH001370,15/03/2026 14:05,U0372,10.48.207.38,D0078,LOGOUT,failed,Toulouse,Medium
AUTH004346,2026-03-07 18:57:06,U0031,10.20.48.87,D0053,VPN_CONNECT,Success,Toulouse,low
AUTH001424,2026-03-08T09:04:40Z,U0119,10.45.72.183,D0067,PASSWORD_CHANGE,Success,Paris,Low
AUTH003452,02/03/2026 15:05,U0158,10.45.15.231,D0058,VPN_CONNECT,SUCCESS,Paris,Medium
AUTH002568,2026-03-13 18:50:21,U0087,10.15.93.231,D0083,LOGOUT,success,Bordeaux,LOW
AUTH003149,10/03/2026 08:31,U0178,10.45.129.199,D0005,RDP_SESSION,success,Bordeaux,Low
AUTH001949,17/03/2026 13:06,U0021,10.20.0.236,D0026,VPN_CONNECT,SUCCESS,Marseille,LOW
AUTH003781,04/03/2026 18:05,U0169,10.26.223.103,D0043,VPN_CONNECT,success,Nantes,LOW
AUTH002121,2026-03-08T13:19:25Z,U0064,10.18.143.231,D0019,RDP_SESSION,Success,Marseille,medium
AUTH001715,2026-03-15 19:22:35,U0216,10.31.238.250,D0071,MFA_CHALLENGE,SUCCESS,Lille,low
AUTH001286,2026-03-17T15:35:28Z,U0256,10.18.13.8,D0055,PASSWORD_CHANGE,success,Lyon,LOW
AUTH002503,2026-03-17T10:19:07Z,U0374,10.43.127.166,D0171,PASSWORD_CHANGE,Success,Marseille,LOW
AUTH003019,21/03/2026 12:34,U0286,10.13.229.73,D0092,LOGIN,Success,Nantes,medium
AUTH002207,2026-03-12T17:47:08Z,U0342,10.35.38.210,D0095,LOGOUT,success,Paris,LOW
AUTH003974,2026-03-16 19:34:18,U0173,10.19.130.44,D0159,RDP_SESSION,SUCCESS,Paris,Medium
AUTH001074,08/03/2026 19:59,U0081,10.34.169.44,D0009,MFA_CHALLENGE,success,Toulouse,LOW
AUTH001353,2026-03-05T19:38:49Z,U0338,10.16.57.143,D0040,PASSWORD_CHANGE,Success,Nantes,Medium
AUTH002920,2026-03-20 08:38:56,U0147,10.44.250.181,D0177,VPN_CONNECT,success,Toulouse,MEDIUM
AUTH002659,2026-03-22T12:17:37Z,U0265,10.28.123.115,D0128,VPN_CONNECT,FAILURE,Paris,LOW
AUTH001255,14/03/2026 08:48,U0157,10.9.253.201,D0133,LOGOUT,FAILED,Bordeaux,MEDIUM
AUTH001139,2026-03-18T08:19:12Z,U0017,10.2.190.42,D0191,MFA_CHALLENGE,SUCCESS,Marseille,MEDIUM
AUTH001567,2026-03-07T19:28:31Z,U0232,10.50.67.248,D0078,VPN_CONNECT,FAILED,Bordeaux,medium
AUTH004601,2026-03-14T18:46:12Z,U0208,10.6.150.76,D0050,PASSWORD_CHANGE,success,Bordeaux,LOW
AUTH002001,04/03/2026 18:19,U0051,10.25.210.174,D0116,MFA_CHALLENGE,SUCCESS,Toulouse,Low
AUTH000256,2026-03-17 18:52:23,U0056,10.40.204.201,D0005,LOGOUT,SUCCESS,Lyon,low
AUTH001896,2026-03-13 14:17:34,U0372,10.42.56.132,D0038,PASSWORD_CHANGE,SUCCESS,Lyon,Medium
AUTH001761,2026-03-04 13:04:47,U0339,10.13.242.46,D0129,LOGIN,success,Toulouse,Low
AUTH004591,19/03/2026 12:36,U0094,10.46.205.139,D0136,LOGIN,success,Lyon,Low
AUTH002282,2026-03-18T09:25:01Z,U0030,10.49.43.198,D0139,VPN_CONNECT,success,Marseille,Low
AUTH003996,2026-03-09 02:09:29,,10.47.169.95,D0073,RDP_SESSION,SUCCESS,Marseille,low
AUTH001542,13/03/2026 12:20,U0240,10.50.94.93,D0056,RDP_SESSION,Success,Lyon,MEDIUM
AUTH001565,22/03/2026 10:11,U0212,10.37.15.248,D0014,RDP_SESSION,Success,Paris,LOW
AUTH003464,2026-03-12T12:38:38Z,U0350,10.0.52.115,D0019,MFA_CHALLENGE,Failed,Lyon,Medium
AUTH003453,14/03/2026 16:42,U0024,10.41.8.184,D0152,LOGOUT,SUCCESS,Lyon,MEDIUM
AUTH000202,2026-03-13T18:27:07Z,U0038,10.22.56.76,D0068,MFA_CHALLENGE,success,Bordeaux,LOW
AUTH002411,2026-03-22T12:25:40Z,U0297,10.45.172.115,D0137,MFA_CHALLENGE,SUCCESS,Lille,low
AUTH003470,19/03/2026 14:46,U0013,10.6.200.110,D0034,MFA_CHALLENGE,success,Paris,Low
AUTH000294,14/03/2026 18:04,U0262,10.45.113.74,D0018,PASSWORD_CHANGE,FAILED,Toulouse,Low
AUTH000695,2026-03-02 09:11:46,U0208,10.9.204.240,D0146,LOGOUT,success,Lyon,LOW
AUTH003792,2026-03-11T19:16:27Z,U0002,10.43.93.194,D0185,VPN_CONNECT,Success,Lyon,Medium
AUTH002907,2026-03-03 15:13:12,U0358,10.28.81.126,D0063,VPN_CONNECT,SUCCESS,Paris,LOW
AUTH000684,2026-03-13 13:42:39,U0016,10.49.164.202,D0016,PASSWORD_CHANGE,SUCCESS,Toulouse,MEDIUM
AUTH001210,2026-03-02T19:05:17Z,U0156,10.41.216.242,D0133,PASSWORD_CHANGE,success,Paris,low
AUTH001207,2026-03-04 12:35:01,U0070,10.49.222.85,D0088,RDP_SESSION,SUCCESS,Paris,Medium
AUTH003239,20/03/2026 18:33,,10.25.23.122,D0015,VPN_CONNECT,Success,Paris,Medium
AUTH004462,20/03/2026 15:14,,10.37.240.73,D0103,VPN_CONNECT,success,Lille,medium
AUTH003368,2026-03-02T16:19:31Z,U0078,10.33.18.37,D0040,MFA_CHALLENGE,failed,Marseille,MEDIUM
AUTH003839,2026-03-05T18:39:05Z,U0291,10.48.222.182,D0006,MFA_CHALLENGE,SUCCESS,Bordeaux,medium
AUTH000636,10/03/2026 19:12,U0390,10.11.52.249,D0035,VPN_CONNECT,success,Marseille,low
AUTH000373,2026-03-09 09:22:56,U0080,10.2.184.75,D0133,RDP_SESSION,SUCCESS,Paris,Medium
AUTH003893,2026-03-15T14:18:28Z,U0041,10.33.148.206,D0164,RDP_SESSION,success,Toulouse,Medium
AUTH003326,10/03/2026 14:07,U0025,10.32.53.191,D0044,PASSWORD_CHANGE,success,Nantes,LOW
AUTH003773,17/03/2026 10:18,U0387,10.44.251.251,D0171,LOGIN,Success,Paris,medium
AUTH000675,2026-03-04T15:17:30Z,U0211,10.1.189.241,D0198,VPN_CONNECT,SUCCESS,Paris,low
AUTH002303,18/03/2026 18:25,U0205,10.44.151.18,D0042,PASSWORD_CHANGE,Success,Lyon,LOW
AUTH002964,14/03/2026 18:33,U0280,10.34.29.44,D0071,VPN_CONNECT,Success,Lille,Low
AUTH000999,2026-03-12T18:34:07Z,U0135,10.16.136.247,D0065,MFA_CHALLENGE,Success,Lyon,medium
AUTH000499,2026-03-02T19:00:31Z,U0271,10.2.109.155,D0095,RDP_SESSION,success,Lyon,MEDIUM
AUTH002636,2026-03-15T18:08:24Z,U0090,10.24.220.40,D0123,MFA_CHALLENGE,SUCCESS,Toulouse,medium
AUTH003658,07/03/2026 18:57,U0299,10.30.132.79,D0118,VPN_CONNECT,SUCCESS,Paris,Low
AUTH003209,2026-03-10 17:01:58,U0359,10.8.208.155,D0146,LOGIN,FAILED,Bordeaux,Low
AUTH001607,03/03/2026 15:25,U0155,10.31.114.10,D0036,LOGIN,SUCCESS,Paris,medium
AUTH003594,10/03/2026 02:20,U0370,10.45.201.126,D0115,VPN_CONNECT,SUCCESS,Marseille,medium
AUTH000375,2026-03-14 18:22:10,U0287,10.22.153.80,D0067,PASSWORD_CHANGE,Success,Paris,MEDIUM
AUTH003202,2026-03-21 14:25:37,U0078,10.35.43.216,D0047,RDP_SESSION,Success,Nantes,Medium
AUTH000916,06/03/2026 12:22,,10.50.38.191,D0114,LOGOUT,success,Bordeaux,low
AUTH004226,2026-03-06 17:19:40,U0297,10.25.183.90,D0001,LOGOUT,Success,Nantes,MEDIUM
AUTH004370,2026-03-15T11:23:05Z,,10.13.103.22,D0199,PASSWORD_CHANGE,SUCCESS,Bordeaux,medium
AUTH002426,2026-03-12T10:12:41Z,U0117,10.45.32.61,D0037,RDP_SESSION,SUCCESS,Lyon,LOW
AUTH004542,21/03/2026 19:46,U0015,10.37.207.241,D0026,LOGOUT,SUCCESS,Paris,Medium
AUTH001254,2026-03-11T04:22:46Z,U0383,10.6.120.246,D0079,VPN_CONNECT,SUCCESS,Nantes,LOW
AUTH001996,2026-03-22 14:50:18,U0357,10.15.240.42,D0141,PASSWORD_CHANGE,SUCCESS,Toulouse,low
AUTH001668,12/03/2026 19:46,U0343,10.48.129.69,D0185,VPN_CONNECT,SUCCESS,Lille,Low
AUTH000319,09/03/2026 13:00,U0136,10.2.11.185,D0103,RDP_SESSION,success,Marseille,Low
AUTH000295,2026-03-14T18:45:30Z,U0242,10.33.101.192,D0088,LOGOUT,SUCCESS,Lille,medium
AUTH001819,2026-03-14T13:08:12Z,U0174,10.48.46.100,D0050,LOGOUT,success,Marseille,low
AUTH000615,2026-03-18 17:31:41,U0284,10.31.217.169,D0059,PASSWORD_CHANGE,Success,Toulouse,medium
AUTH003621,04/03/2026 09:55,U0081,10.29.111.99,D0158,PASSWORD_CHANGE,success,Toulouse,medium
AUTH004834,2026-03-13T14:04:14Z,U0176,100.7.139.176,D0194,VPN_CONNECT,Success,Bucharest,medium
AUTH004478,2026-03-17T14:16:26Z,U0141,10.18.5.25,D0114,PASSWORD_CHANGE,Success,Toulouse,MEDIUM
AUTH001714,2026-03-12T15:08:37Z,U0309,10.28.24.184,D0003,MFA_CHALLENGE,SUCCESS,Nantes,Medium
AUTH000512,2026-03-11 08:26:04,U0278,10.14.73.202,D0099,PASSWORD_CHANGE,Success,Marseille,Medium
AUTH004327,2026-03-10 14:20:51,U0146,10.24.211.100,D0146,MFA_CHALLENGE,Success,Paris,Low
AUTH000842,18/03/2026 14:52,U0054,10.7.96.154,D0050,LOGOUT,success,Lyon,Low
AUTH002228,2026-03-11 18:25:31,U0297,10.48.46.44,D0123,PASSWORD_CHANGE,success,Paris,Low
AUTH003892,2026-03-07 15:35:39,U0246,10.11.120.16,D0054,VPN_CONNECT,failed,Paris,LOW
AUTH001178,2026-03-07T10:01:23Z,U0080,10.6.110.251,D0125,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM
AUTH001867,2026-03-10 14:11:09,U0107,10.8.92.87,D0063,PASSWORD_CHANGE,success,Lyon,Medium
AUTH002420,2026-03-15 18:28:49,U0208,10.7.164.217,D0055,PASSWORD_CHANGE,success,Marseille,low
AUTH002901,06/03/2026 17:26,,300.300.300.300,D0096,MFA_CHALLENGE,SUCCESS,Nantes,MEDIUM
AUTH003922,03/03/2026 11:40,U0137,10.18.133.97,D0164,MFA_CHALLENGE,SUCCESS,Paris,Low
AUTH002615,2026-03-19 19:51:04,U0094,10.40.12.59,D0175,LOGOUT,Success,Nantes,Low
AUTH004471,2026-03-16 10:36:09,U0059,10.45.123.236,D0154,RDP_SESSION,success,Nantes,low
AUTH000545,2026-03-09 04:58:57,U0338,10.23.73.186,D0157,RDP_SESSION,Success,Toulouse,Low
AUTH001114,09/03/2026 16:12,U0113,10.14.148.100,D0037,LOGOUT,SUCCESS,Toulouse,Low
AUTH001415,2026-03-20T14:04:01Z,U0359,10.50.210.212,D0152,VPN_CONNECT,success,Paris,MEDIUM
AUTH000819,2026-03-04 09:40:16,U0313,10.15.186.194,D0113,LOGOUT,SUCCESS,Bordeaux,low
AUTH002310,2026-03-17 04:19:55,U0023,10.4.40.178,D0178,LOGIN,success,Paris,LOW
AUTH000550,2026-03-13T09:11:38Z,U0102,10.8.93.150,D0161,RDP_SESSION,Success,Marseille,medium
AUTH000119,2026-03-09T11:20:56Z,U0148,10.0.124.236,D0066,LOGOUT,Success,Lyon,low
AUTH002846,11/03/2026 10:02,U0069,10.26.9.224,D0159,RDP_SESSION,success,Paris,LOW
AUTH004417,2026-03-08T17:33:38Z,U0258,10.20.83.123,D0009,LOGIN,Success,Lyon,LOW
AUTH001688,20/03/2026 12:11,U0231,10.36.10.35,D0089,PASSWORD_CHANGE,Success,Paris,Low
AUTH004769,2026-03-02T19:14:27Z,U9003,10.28.90.14,D0172,LOGIN,Success,Lille,low
AUTH004524,2026-03-03T13:09:40Z,U0254,10.18.9.84,D0023,LOGOUT,SUCCESS,Marseille,LOW
AUTH002924,19/03/2026 18:04,U0082,-1.2.3.4,D0096,LOGOUT,success,Nantes,Low
AUTH002448,2026-03-05T16:41:17Z,U0389,10.33.120.167,D0081,RDP_SESSION,SUCCESS,Bordeaux,medium
AUTH001606,2026-03-04T16:53:52Z,U0202,10.44.165.184,D0089,LOGOUT,Success,Marseille,LOW
AUTH001159,2026-03-22T16:28:06Z,U0127,192.168.1.256,D0049,VPN_CONNECT,SUCCESS,Paris,LOW
AUTH003776,2026-03-02 11:49:17,U0275,10.15.200.250,D0067,RDP_SESSION,Success,Lyon,low
AUTH000152,20/03/2026 18:49,U0393,10.28.77.48,D0188,VPN_CONNECT,SUCCESS,Toulouse,LOW
AUTH004127,2026-03-14 11:35:07,U0294,10.41.60.135,D0037,RDP_SESSION,SUCCESS,Lille,LOW
AUTH002511,19/03/2026 09:39,U0013,10.10.155.70,D0168,RDP_SESSION,FAILED,Bordeaux,Low
AUTH000410,2026-03-08 13:54:10,U0317,10.28.69.174,D0033,VPN_CONNECT,Success,Bordeaux,medium
AUTH004072,2026-03-20T12:59:14Z,U0347,10.8.60.126,D0147,RDP_SESSION,Success,Lyon,MEDIUM
AUTH003456,2026-03-03T09:25:20Z,U0011,10.37.71.241,D0057,LOGIN,Success,Paris,Medium
AUTH001011,2026-03-22 12:36:06,U0101,10.44.136.236,D0165,PASSWORD_CHANGE,success,Bordeaux,Medium
AUTH002658,06/03/2026 08:05,U0300,10.50.46.226,D0144,VPN_CONNECT,SUCCESS,Marseille,LOW
AUTH000692,2026-03-16 17:26:16,U0296,10.31.219.150,D0139,LOGOUT,success,Nantes,MEDIUM
AUTH002839,2026-03-02 15:35:27,U0093,10.6.125.165,D0033,LOGIN,success,Lyon,Medium
AUTH004767,2026-03-10T10:14:27Z,U9006,10.24.247.18,D0062,LOGIN,Success,Lyon,low
AUTH003600,2026-03-15 08:12:11,U0117,10.16.98.213,D0107,LOGIN,success,Toulouse,LOW
AUTH004084,2026-03-11T01:51:36Z,U0362,10.0.15.155,D0094,LOGOUT,Success,Paris,Medium
AUTH000739,2026-03-04 19:34:14,U0388,10.17.248.167,D0198,VPN_CONNECT,Success,Lille,low
AUTH000384,2026-03-21 15:23:00,U0169,10.6.185.187,D0047,RDP_SESSION,SUCCESS,Toulouse,Low
