alert_id,timestamp,device_id,user_id,alert_type,process_name,severity,status,analyst_decision
EDR000225,2026-03-19 17:31:52,D0145,U0338,Unusual Network,chrome.exe,high,Open,FALSE_POSITIVE
EDR001845,2026-03-09 08:21:03,D9007,U0058,Persistence Attempt,inventory_scan.exe,HIGH,Open,NEEDS_INVESTIGATION
EDR001325,2026-03-11 07:12:00,D0077,U0391,Suspicious Process,backup_agent.exe,High,Closed,
EDR001199,2026-03-11 00:54:00,D0003,U0181,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001009,2026-03-08T11:44:44Z,D0070,U0194,PUP Detected,python.exe,High,In Progress,
EDR000187,2026-03-05 14:27:43,D0088,U0345,Suspicious Process,chrome.exe,LOW,Open,FALSE_POSITIVE
EDR001788,2026-03-12T03:06:00Z,D0003,U0007,Credential Access,powershell_enc.exe,critical,In Progress,NEEDS_INVESTIGATION
EDR001645,2026-03-10T12:37:57Z,D0129,U0364,Unusual Network,chrome.exe,MEDIUM,Open,NEEDS_INVESTIGATION
EDR000099,2026-03-02 13:36:02,D0002,U0230,PUP Detected,antivirus_update.exe,Medium,In Progress,FALSE_POSITIVE
EDR001606,2026-03-18T17:11:19Z,D0106,U0307,Credential Access,inventory_scan.exe,HIGH,In Progress,
EDR000334,2026-03-03 13:12:49,D0061,U0038,Suspicious Process,teams.exe,Medium,In Progress,FALSE_POSITIVE
EDR000697,2026-03-12 16:47:14,D0166,U0292,Unusual Network,chrome.exe,LOW,In Progress,FALSE_POSITIVE
EDR000180,2026-03-11 18:51:32,D0045,U0054,Suspicious Process,inventory_scan.exe,medium,Open,
EDR000887,2026-03-07 17:44:21,D0190,U0316,Suspicious Process,outlook.exe,Low,In Progress,FALSE_POSITIVE
EDR000116,2026-03-05 15:53:44,D0113,U0182,PUP Detected,teams.exe,medium,In Progress,FALSE_POSITIVE
EDR000350,2026-03-13 08:32:40,D0089,U0235,Suspicious Process,chrome.exe,high,In Progress,FALSE_POSITIVE
EDR001362,2026-03-11T09:03:00Z,D0127,U0246,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001781,2026-03-12T02:45:00Z,D0003,U0007,Persistence Attempt,psexec.exe,critical,In Progress,NEEDS_INVESTIGATION
EDR001184,2026-03-11 00:09:00,D0054,U0366,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001234,2026-03-11 02:39:00,D0119,U0113,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000979,2026-03-02 08:11:39,D0076,U0313,Suspicious Process,outlook.exe,Low,In Progress,
EDR000594,2026-03-19T14:43:09Z,D0118,U0056,Suspicious Process,chrome.exe,high,Open,FALSE_POSITIVE
EDR001440,2026-03-11 12:57:00,D0095,U0307,Suspicious Process,backup_agent.exe,High,Closed,
EDR001276,2026-03-11T04:45:00Z,D0066,U0277,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000933,2026-03-15 12:33:47,D0098,U0180,Unusual Network,sccm_client.exe,high,Open,FALSE_POSITIVE
EDR001166,2026-03-08 17:56:21,D0049,U0099,Suspicious Process,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE
EDR001473,2026-03-11 14:36:00,D0180,U0182,Suspicious Process,backup_agent.exe,High,Closed,
EDR000049,2026-03-10T10:56:27Z,D0084,U0313,Unusual Network,antivirus_update.exe,Medium,Open,FALSE_POSITIVE
EDR001677,2026-03-03 15:24:46,D0149,U0387,PUP Detected,teams.exe,Medium,In Progress,NEEDS_INVESTIGATION
EDR001406,2026-03-11 11:15:00,D0128,U0348,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000321,2026-03-11T17:10:42Z,D0064,U0235,Unusual Network,sccm_client.exe,Medium,Open,FALSE_POSITIVE
EDR000472,2026-03-10T19:35:00Z,D0026,U0037,PUP Detected,chrome.exe,low,Closed,FALSE_POSITIVE
EDR000624,2026-03-06T19:09:24Z,D0093,U0236,Suspicious Process,inventory_scan.exe,low,Open,FALSE_POSITIVE
EDR000779,2026-03-07T16:52:24Z,D0015,U0313,Unusual Network,sccm_client.exe,Low,Closed,FALSE_POSITIVE
EDR000273,2026-03-09 19:08:00,D0183,U0341,Unusual Network,outlook.exe,Medium,In Progress,FALSE_POSITIVE
EDR000727,2026-03-08 13:41:00,D0180,U0217,PUP Detected,chrome.exe,medium,Closed,FALSE_POSITIVE
EDR001721,2026-03-04 11:56:19,D0085,U0328,Unusual Network,teams.exe,high,Open,NEEDS_INVESTIGATION
EDR000205,2026-03-12T17:30:10Z,D0162,U0266,PUP Detected,sccm_client.exe,HIGH,Closed,FALSE_POSITIVE
EDR000293,2026-03-12 12:03:33,D0066,U0246,PUP Detected,outlook.exe,high,In Progress,FALSE_POSITIVE
EDR000417,2026-03-15 18:37:43,D0125,U0073,Unusual Network,outlook.exe,Low,Closed,FALSE_POSITIVE
EDR001090,2026-03-07 16:29:12,D0128,U0383,Suspicious Process,inventory_scan.exe,low,Open,FALSE_POSITIVE
EDR001360,2026-03-11 08:57:00,D0194,U0162,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001523,2026-03-11 17:06:00,D0118,U0112,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000923,2026-03-19 10:21:06,D0064,U0132,Unusual Network,inventory_scan.exe,Medium,In Progress,FALSE_POSITIVE
EDR001692,2026-03-14 10:03:58,D0097,U0181,Suspicious Process,outlook.exe,MEDIUM,In Progress,NEEDS_INVESTIGATION
EDR000604,2026-03-11 18:52:07,D0007,U0190,PUP Detected,python.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001433,2026-03-11 12:36:00,D0059,U0156,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000534,2026-03-21 19:18:08,D0171,U0278,Unusual Network,antivirus_update.exe,High,Closed,FALSE_POSITIVE
EDR000778,2026-03-20 17:35:51,D0159,U0120,Unusual Network,chrome.exe,Low,In Progress,FALSE_POSITIVE
EDR001301,2026-03-11 06:00:00,D0114,U0335,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000271,2026-03-22 18:20:53,D0179,U0209,PUP Detected,teams.exe,low,Open,FALSE_POSITIVE
EDR001840,2026-03-16 09:12:32,D9008,U0179,Unusual Network,chrome.exe,critical,Open,
EDR000947,2026-03-04 09:36:08,D0100,U0349,PUP Detected,teams.exe,low,Open,FALSE_POSITIVE
EDR001801,2026-03-12 03:45:00,D0003,U0007,Credential Access,cryptolock.exe,critical,In Progress,NEEDS_INVESTIGATION
EDR000418,2026-03-05 13:38:02,D0019,U0052,Unusual Network,sccm_client.exe,high,Open,FALSE_POSITIVE
EDR001688,2026-03-02T17:07:31Z,D0103,U0345,Malware Signature,inventory_scan.exe,MEDIUM,Open,NEEDS_INVESTIGATION
EDR001719,2026-03-09 14:42:33,D0088,U0091,Persistence Attempt,powershell_enc.exe,medium,In Progress,NEEDS_INVESTIGATION
EDR001482,2026-03-11 15:03:00,D0056,U0344,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000324,2026-03-15 08:42:57,D0191,U0056,Unusual Network,inventory_scan.exe,Medium,Open,FALSE_POSITIVE
EDR001497,2026-03-11 15:48:00,D0002,U0074,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001363,2026-03-11T09:06:00Z,D0081,U0066,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000434,2026-03-09 18:31:09,D0124,U0019,Unusual Network,python.exe,medium,Open,FALSE_POSITIVE
EDR001515,2026-03-11 16:42:00,D0101,U0058,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000121,2026-03-18 19:31:47,D0101,U0293,Unusual Network,sccm_client.exe,MEDIUM,Open,FALSE_POSITIVE
EDR001552,2026-03-11 18:33:00,D0143,U0183,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000356,2026-03-15 19:26:21,D0082,U0124,Unusual Network,chrome.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001311,2026-03-11T06:30:00Z,D0069,U0285,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001189,2026-03-11 00:24:00,D0192,U0105,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001069,2026-03-16T18:18:04Z,D0046,U0194,Unusual Network,antivirus_update.exe,medium,Open,
EDR001300,2026-03-11 05:57:00,D0157,U0149,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000775,2026-03-05 11:48:12,D0095,U0346,PUP Detected,teams.exe,medium,Open,FALSE_POSITIVE
EDR001283,2026-03-11 05:06:00,D0035,U0103,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000224,2026-03-18T19:46:23Z,D0080,U0317,Suspicious Process,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE
EDR001711,2026-03-13 09:35:44,D0127,U0293,PUP Detected,psexec.exe,CRITICAL,Closed,FALSE_POSITIVE
EDR001021,2026-03-07 10:02:35,D0165,U0018,Suspicious Process,teams.exe,Medium,Open,FALSE_POSITIVE
EDR000354,2026-03-21T14:37:03Z,D0116,U0075,Suspicious Process,outlook.exe,high,Open,FALSE_POSITIVE
EDR001032,2026-03-12 10:30:40,D0016,U0392,Suspicious Process,teams.exe,high,Closed,FALSE_POSITIVE
EDR000994,2026-03-12 18:30:04,D0112,U0143,Unusual Network,python.exe,HIGH,Open,FALSE_POSITIVE
EDR000898,2026-03-11 13:00:35,D0155,U0335,Unusual Network,python.exe,Low,Open,FALSE_POSITIVE
EDR001232,2026-03-11T02:33:00Z,D0109,U0357,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000465,2026-03-11 15:42:23,D0130,U0367,Suspicious Process,teams.exe,Medium,Closed,FALSE_POSITIVE
EDR001414,2026-03-11T11:39:00Z,D0040,U0139,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001178,2026-03-05 14:20:24,D0160,U0308,Suspicious Process,chrome.exe,Medium,In Progress,FALSE_POSITIVE
EDR001747,2026-03-13T14:35:10Z,D0061,U0311,PowerShell Abuse,mimikatz.exe,CRITICAL,Closed,TRUE_POSITIVE
EDR001471,2026-03-11 14:30:00,D0084,U0238,Suspicious Process,backup_agent.exe,High,Closed,
EDR001461,2026-03-11T14:00:00Z,D0002,U0372,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000758,2026-03-18 12:56:03,D0144,U0198,Suspicious Process,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000772,2026-03-07 15:35:41,D0197,U0029,Unusual Network,outlook.exe,Medium,Closed,FALSE_POSITIVE
EDR000459,2026-03-13 16:58:30,D0035,U0043,PUP Detected,teams.exe,LOW,Open,FALSE_POSITIVE
EDR001431,2026-03-11T12:30:00Z,D0025,U0341,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001143,2026-03-05 19:57:33,D0067,U0281,PUP Detected,python.exe,medium,In Progress,FALSE_POSITIVE
EDR000734,2026-03-11 13:59:34,D0055,U0218,Unusual Network,teams.exe,high,Closed,FALSE_POSITIVE
EDR001828,2026-03-15 18:05:12,D9005,U0154,PUP Detected,inventory_scan.exe,High,Open,NEEDS_INVESTIGATION
EDR000061,2026-03-19 18:37:36,D0093,U0245,PUP Detected,chrome.exe,HIGH,Open,FALSE_POSITIVE
EDR001293,2026-03-11T05:36:00Z,D0009,U0390,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000157,2026-03-04 09:11:52,D0184,U0395,Suspicious Process,teams.exe,LOW,Open,
EDR000310,2026-03-08 08:01:30,D0126,U0341,Suspicious Process,inventory_scan.exe,medium,Closed,
EDR001368,2026-03-11 09:21:00,D0037,U0272,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000591,2026-03-15 12:35:07,D0077,U0069,Suspicious Process,chrome.exe,Medium,Closed,FALSE_POSITIVE
EDR000767,2026-03-04 15:33:07,D0088,U0158,Unusual Network,inventory_scan.exe,high,In Progress,FALSE_POSITIVE
EDR001400,2026-03-11T10:57:00Z,D0048,U0091,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000790,2026-03-08 17:42:02,D0141,U0065,Suspicious Process,antivirus_update.exe,low,Closed,FALSE_POSITIVE
EDR001329,2026-03-11 07:24:00,D0154,U0115,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000316,2026-03-08T13:10:31Z,D0009,U0256,Suspicious Process,teams.exe,High,Closed,FALSE_POSITIVE
EDR001740,2026-03-11 12:07:48,D0162,U0355,Credential Access,psexec.exe,CRITICAL,Closed,TRUE_POSITIVE
EDR000251,2026-03-07 14:19:14,D0023,U0322,Suspicious Process,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE
EDR001574,2026-03-11T19:39:00Z,D0061,U0059,Suspicious Process,backup_agent.exe,high,Closed,
EDR000864,2026-03-03 08:23:05,D0017,U0340,Suspicious Process,antivirus_update.exe,High,Open,
EDR000904,2026-03-12 12:05:18,D0082,U0042,PUP Detected,teams.exe,medium,Open,FALSE_POSITIVE
EDR000706,2026-03-04 12:06:07,D0193,U0186,PUP Detected,sccm_client.exe,High,In Progress,FALSE_POSITIVE
EDR000503,2026-03-11T10:06:01Z,D0019,U0386,Suspicious Process,chrome.exe,low,In Progress,FALSE_POSITIVE
EDR001341,2026-03-11 08:00:00,D0043,U0355,Suspicious Process,backup_agent.exe,HIGH,Closed,
EDR001138,2026-03-21T13:24:18Z,D0024,U0185,PUP Detected,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE
EDR000315,2026-03-14T18:59:56Z,D0120,U0287,PUP Detected,teams.exe,medium,Open,FALSE_POSITIVE
EDR001201,2026-03-11 01:00:00,D0180,U0138,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000464,2026-03-10 08:37:44,D0167,U0258,Unusual Network,antivirus_update.exe,Low,Closed,FALSE_POSITIVE
EDR001344,2026-03-11 08:09:00,D0101,U0177,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001246,2026-03-11 03:15:00,D0195,U0085,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001283,2026-03-11 05:06:00,D0035,U0103,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001224,2026-03-11 02:09:00,D0187,U0261,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000359,2026-03-13T15:43:33Z,D0046,U0292,PUP Detected,inventory_scan.exe,High,Closed,FALSE_POSITIVE
EDR000158,2026-03-07T17:38:44Z,D0025,U0191,PUP Detected,sccm_client.exe,medium,In Progress,FALSE_POSITIVE
EDR000292,2026-03-02 15:38:25,D0057,U0347,Unusual Network,antivirus_update.exe,Low,Closed,FALSE_POSITIVE
EDR001815,2026-03-12T04:27:00Z,D0003,U0007,Persistence Attempt,psexec.exe,CRITICAL,Open,NEEDS_INVESTIGATION
EDR001593,2026-03-10 17:22:58,D0157,U0253,Credential Access,inventory_scan.exe,HIGH,In Progress,NEEDS_INVESTIGATION
EDR000235,2026-03-17 10:27:47,D0162,U0016,PUP Detected,python.exe,high,In Progress,FALSE_POSITIVE
EDR000575,2026-03-07 08:46:42,D0093,U0123,Unusual Network,sccm_client.exe,high,Closed,FALSE_POSITIVE
EDR000302,2026-03-18T19:14:26Z,D0117,U0230,Suspicious Process,chrome.exe,high,Open,FALSE_POSITIVE
EDR000543,2026-03-18T11:49:09Z,D0139,U0178,PUP Detected,chrome.exe,high,In Progress,FALSE_POSITIVE
EDR001780,2026-03-12 02:42:00,D0003,U0007,Credential Access,mimikatz.exe,CRITICAL,Open,TRUE_POSITIVE
EDR001665,2026-03-19 12:05:04,D0007,U0377,Malware Signature,teams.exe,High,In Progress,NEEDS_INVESTIGATION
EDR000516,2026-03-18 19:13:50,D0123,U0304,Unusual Network,teams.exe,LOW,Open,FALSE_POSITIVE
EDR000362,2026-03-20T18:17:28Z,D0071,U0144,PUP Detected,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001115,2026-03-06 12:27:12,D0078,U0318,PUP Detected,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000915,2026-03-17T08:07:10Z,D0195,U0119,PUP Detected,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE
EDR001308,2026-03-11T06:21:00Z,D0097,U0368,Suspicious Process,backup_agent.exe,high,Closed,
EDR000747,2026-03-22 08:40:48,D0138,U0107,PUP Detected,outlook.exe,high,Open,FALSE_POSITIVE
EDR001153,2026-03-13 10:30:57,D0081,U0112,PUP Detected,chrome.exe,medium,Open,FALSE_POSITIVE
EDR000484,2026-03-16 19:12:43,D0147,U0069,Suspicious Process,antivirus_update.exe,Medium,Closed,FALSE_POSITIVE
EDR001657,2026-03-22T16:53:59Z,D0091,U0202,Credential Access,psexec.exe,Critical,Open,NEEDS_INVESTIGATION
EDR000957,2026-03-11T08:17:49Z,D0160,U0039,Suspicious Process,teams.exe,Low,Open,FALSE_POSITIVE
EDR001075,2026-03-05 17:16:40,D0080,U0201,PUP Detected,python.exe,Low,In Progress,FALSE_POSITIVE
EDR001542,2026-03-11 18:03:00,D0068,U0325,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001266,2026-03-11T04:15:00Z,D0098,U0330,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001449,2026-03-11 13:24:00,D0068,U0010,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000776,2026-03-04T12:40:49Z,D0052,U0121,Suspicious Process,chrome.exe,Low,Closed,FALSE_POSITIVE
EDR000743,2026-03-16 19:34:33,D0052,U0216,Suspicious Process,sccm_client.exe,high,In Progress,
EDR000663,2026-03-21 19:39:59,D0050,U0343,PUP Detected,python.exe,low,In Progress,FALSE_POSITIVE
EDR000349,2026-03-08 10:47:31,D0177,U0141,PUP Detected,outlook.exe,MEDIUM,Closed,FALSE_POSITIVE
EDR001388,2026-03-11 10:21:00,D0135,U0074,Suspicious Process,backup_agent.exe,high,Closed,
EDR000320,2026-03-12 17:41:58,D0019,U0336,Suspicious Process,sccm_client.exe,High,Closed,FALSE_POSITIVE
EDR000510,2026-03-14 19:30:29,D0065,U0282,Suspicious Process,chrome.exe,Low,In Progress,FALSE_POSITIVE
EDR001527,2026-03-11 17:18:00,D0039,U0278,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000193,2026-03-04 12:57:08,D0094,U0083,PUP Detected,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001145,2026-03-11 15:50:52,D0031,U0321,PUP Detected,teams.exe,low,Open,FALSE_POSITIVE
EDR000711,2026-03-11 10:45:04,D0127,U0365,Unusual Network,sccm_client.exe,HIGH,In Progress,
EDR000577,2026-03-15 18:12:36,D0164,U0079,Unusual Network,outlook.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001755,2026-03-15 11:07:58,D0087,U0105,Malware Signature,rundll32.exe,critical,Closed,
EDR000511,2026-03-18 11:22:22,D0029,U0192,Unusual Network,chrome.exe,LOW,Closed,FALSE_POSITIVE
EDR001656,2026-03-08 09:43:40,D0092,U0119,PowerShell Abuse,sccm_client.exe,high,In Progress,NEEDS_INVESTIGATION
EDR000610,2026-03-08 19:29:56,D0028,U0043,PUP Detected,chrome.exe,LOW,Closed,FALSE_POSITIVE
EDR000295,2026-03-11 19:02:25,D0145,U0337,Suspicious Process,chrome.exe,low,In Progress,FALSE_POSITIVE
EDR001014,2026-03-04T09:25:17Z,D0187,U0308,Suspicious Process,antivirus_update.exe,medium,Open,FALSE_POSITIVE
EDR000085,2026-03-10 19:19:12,D0131,U0346,PUP Detected,python.exe,LOW,Closed,FALSE_POSITIVE
EDR001104,2026-03-07 10:10:36,D0116,U0060,Unusual Network,inventory_scan.exe,High,Closed,FALSE_POSITIVE
EDR000115,2026-03-15 12:27:23,D0010,U0130,Suspicious Process,antivirus_update.exe,Medium,Open,FALSE_POSITIVE
EDR001417,2026-03-11T11:48:00Z,D0146,U0306,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000440,2026-03-06 12:16:29,D0020,U0295,Unusual Network,outlook.exe,High,Closed,FALSE_POSITIVE
EDR001314,2026-03-11T06:39:00Z,D0046,U0105,Suspicious Process,backup_agent.exe,high,Closed,
EDR001619,2026-03-16 19:23:52,D0146,U0043,PUP Detected,cryptolock.exe,CRITICAL,Closed,FALSE_POSITIVE
EDR001670,2026-03-03 12:40:33,D0060,U0017,PUP Detected,inventory_scan.exe,critical,In Progress,NEEDS_INVESTIGATION
EDR001786,2026-03-12 03:00:00,D0003,U0007,Credential Access,mimikatz.exe,critical,In Progress,NEEDS_INVESTIGATION
EDR001846,2026-03-17 08:33:55,D9008,U0099,PUP Detected,sccm_client.exe,Low,Open,NEEDS_INVESTIGATION
EDR000011,2026-03-17 11:13:46,D0097,U0280,Suspicious Process,antivirus_update.exe,HIGH,Closed,FALSE_POSITIVE
EDR000798,2026-03-18 18:32:11,D0103,U0230,Unusual Network,teams.exe,Medium,Open,FALSE_POSITIVE
EDR000858,2026-03-03 19:54:27,D0131,U0329,Unusual Network,outlook.exe,Low,Open,FALSE_POSITIVE
EDR000365,2026-03-02 17:44:01,D0152,U0261,PUP Detected,inventory_scan.exe,LOW,Open,FALSE_POSITIVE
EDR001550,2026-03-11T18:27:00Z,D0014,U0338,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001369,2026-03-11 09:24:00,D0164,U0329,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001215,2026-03-11 01:42:00,D0179,U0339,Suspicious Process,backup_agent.exe,high,Closed,
EDR000265,2026-03-16T10:59:42Z,D0140,U0270,Suspicious Process,sccm_client.exe,MEDIUM,Open,
EDR001463,2026-03-11 14:06:00,D0030,U0381,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000279,2026-03-11 14:20:13,D0016,U0062,PUP Detected,antivirus_update.exe,LOW,Open,FALSE_POSITIVE
EDR001590,2026-03-04T15:17:23Z,D0075,U0117,PowerShell Abuse,powershell_enc.exe,medium,Open,NEEDS_INVESTIGATION
EDR001026,2026-03-19 08:54:20,D0123,U0365,Unusual Network,python.exe,MEDIUM,Open,FALSE_POSITIVE
EDR000304,2026-03-07T09:26:12Z,D0164,U0038,Suspicious Process,teams.exe,low,Closed,
EDR000934,2026-03-21 10:14:12,D0108,U0250,Suspicious Process,teams.exe,Medium,In Progress,FALSE_POSITIVE
EDR001626,2026-03-06 11:25:54,D0128,U0007,PUP Detected,chrome.exe,Critical,In Progress,NEEDS_INVESTIGATION
EDR000952,2026-03-17 14:31:45,D0159,U0018,PUP Detected,chrome.exe,Medium,Open,FALSE_POSITIVE
EDR001522,2026-03-11 17:03:00,D0027,U0209,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000481,2026-03-18 15:25:19,D0070,U0041,Unusual Network,outlook.exe,low,Open,FALSE_POSITIVE
EDR001822,2026-03-17 03:40:00,D0011,U0113,Persistence Attempt,cryptolock.exe,CRITICAL,Open,TRUE_POSITIVE
EDR001116,2026-03-02T19:32:39Z,D0188,U0325,PUP Detected,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE
EDR000935,2026-03-13 09:23:19,D0113,U0104,PUP Detected,teams.exe,low,In Progress,FALSE_POSITIVE
EDR000741,2026-03-18 13:42:19,D0097,U0146,PUP Detected,outlook.exe,Medium,In Progress,FALSE_POSITIVE
EDR001764,2026-03-19T08:37:39Z,D0101,U0045,Malware Signature,cryptolock.exe,high,Closed,TRUE_POSITIVE
EDR001489,2026-03-11 15:24:00,D0041,U0363,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001789,2026-03-12T03:09:00Z,D0003,U0007,Persistence Attempt,mimikatz.exe,critical,Open,NEEDS_INVESTIGATION
EDR001537,2026-03-11T17:48:00Z,D0150,U0340,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000866,2026-03-18 15:06:51,D0105,U0341,Unusual Network,python.exe,Low,In Progress,FALSE_POSITIVE
EDR001127,2026-03-05 11:24:24,D0050,U0341,Unusual Network,python.exe,High,Closed,FALSE_POSITIVE
EDR001157,2026-03-15T09:25:50Z,D0119,U0291,Suspicious Process,chrome.exe,high,In Progress,FALSE_POSITIVE
EDR000185,2026-03-11 10:28:56,D0034,U0208,Unusual Network,python.exe,Low,In Progress,FALSE_POSITIVE
EDR000155,2026-03-08 15:52:57,D0021,U0207,PUP Detected,chrome.exe,LOW,In Progress,
EDR000786,2026-03-10 08:05:09,D0015,U0148,Suspicious Process,sccm_client.exe,HIGH,Closed,FALSE_POSITIVE
EDR001599,2026-03-05 18:57:35,D0063,U0017,Malware Signature,mimikatz.exe,High,In Progress,NEEDS_INVESTIGATION
EDR001534,2026-03-11T17:39:00Z,D0166,U0197,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000341,2026-03-18T09:04:30Z,D0012,U0317,PUP Detected,sccm_client.exe,medium,In Progress,FALSE_POSITIVE
EDR000574,2026-03-05 08:27:44,D0103,U0251,PUP Detected,antivirus_update.exe,LOW,In Progress,FALSE_POSITIVE
EDR000612,2026-03-02T14:21:40Z,D0164,U0194,PUP Detected,outlook.exe,High,Closed,
EDR001588,2026-03-11 15:05:27,D0015,U0379,Credential Access,inventory_scan.exe,MEDIUM,Open,NEEDS_INVESTIGATION
EDR000595,2026-03-13 10:32:25,D0145,U0064,Unusual Network,python.exe,Low,In Progress,FALSE_POSITIVE
EDR000639,2026-03-20 15:21:20,D0116,U0309,Unusual Network,chrome.exe,Medium,Closed,FALSE_POSITIVE
EDR000037,2026-03-13 15:45:55,D0188,U0212,Suspicious Process,chrome.exe,low,Closed,FALSE_POSITIVE
EDR001247,2026-03-11 03:18:00,D0166,U0074,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001800,2026-03-12 03:42:00,D0003,U0007,Credential Access,mimikatz.exe,HIGH,In Progress,NEEDS_INVESTIGATION
EDR001681,2026-03-22 16:27:20,D0173,U0004,Persistence Attempt,antivirus_update.exe,Critical,In Progress,NEEDS_INVESTIGATION
EDR001088,2026-03-12 17:03:13,D0041,U0149,PUP Detected,teams.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000587,2026-03-15 17:32:28,D0032,U0002,PUP Detected,chrome.exe,Medium,Open,
EDR000256,2026-03-04 13:56:19,D0044,U0234,Unusual Network,outlook.exe,medium,Open,FALSE_POSITIVE
EDR000012,2026-03-03T11:11:15Z,D0061,U0012,PUP Detected,chrome.exe,Medium,In Progress,FALSE_POSITIVE
EDR000936,2026-03-02T11:44:18Z,D0181,U0150,Suspicious Process,outlook.exe,Medium,Closed,FALSE_POSITIVE
EDR001576,2026-03-11 19:45:00,D0113,U0043,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001396,2026-03-11 10:45:00,D0105,U0347,Suspicious Process,backup_agent.exe,High,Closed,
EDR000107,2026-03-09 18:00:37,D0121,U0235,Unusual Network,antivirus_update.exe,LOW,Open,FALSE_POSITIVE
EDR000920,2026-03-09T19:28:50Z,D0145,U0097,Unusual Network,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001519,2026-03-11 16:54:00,D0141,U0385,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
